1714671477920769600,1
1714671491413779800,1
1714671504902772000,1
1714671518441674100,1
1714671531793847400,1
1714671545056304300,1
1714671558547130000,1
1714671571894145400,1
1714671598712602700,1
1714671625614599200,1
1714671639101724800,1
1714671666553560000,1
1714671680033395800,1
1714671693458715700,1
1714671720251383100,1
1714671760672622000,1
1714671774180855500,1
1714671788561756000,1
1714671802478295100,1
1714671817155689700,1
1714671832336587100,1
1714671847773672700,1
1714671874992087800,1
1714671888451453500,1
1714671901864395800,1
1714671915672318300,1
1714671929352547500,1
1714671942854405200,1
1714671969676377300,1
1714671983523183200,1
1714672023913274300,1
1714672037499275300,1
1714672051320309100,1
1714672079364095600,1
1714672093481143100,1
1714672107549777300,1
1714672135382647500,1
1714672149189807500,1
1714672191067208500,1
1714672204958770500,1
1714672218843584000,1
1714672232633611400,1
1714672246659719400,1
1714672274565437000,1
1714672288938564800,1
1714672302885973100,1
1714672330857643300,1
1714672358290776600,1
1714672372407045300,1
1714672386163118100,1
1714672413321222100,1
