1713167656708710000,1
1713167668406287000,1
1713167679886504700,2
1713167691245367300,1
1713167702543887400,1
1713167714457786200,1
1713167725911224100,1
1713167737304884300,1
1713167748711302400,1
1713167760437734200,1
1713167771870810300,1
1713167783542369800,1
1713167794806259300,1
1713167806348555100,1
1713167817681459300,1
1713167829014980300,1
1713167840487598700,1
1713167852148158900,1
1713167863554242300,1
1713167874900620200,1
1713167886316865200,1
1713167897911252100,1
1713167909572276800,1
1713167920979347900,1
1713167932395390500,1
1713167944172086500,1
1713167955532248400,1
1713167966910659600,1
1713167978620102900,1
1713167990287786000,1
1713168001604222100,1
1713168013011751600,1
1713168024440431200,1
1713168036485722600,1
1713168059495139600,1
1713168071018901100,1
1713168082619112500,1
1713168093980481600,1
1713168106006486100,1
1713168117098106100,1
1713168127646055400,1
1713168138222109900,2
1713168148859041900,1
1713168159741909200,2
