1713174844976480000,1
1713174869279818600,1
1713174881330611700,2
1713174893586657900,2
1713174905661751000,2
1713174917518768400,2
1713174929323936500,2
1713174941453150200,2
1713174953270021000,2
1713174965126851200,2
1713174976953944700,2
1713174988724818200,2
1713175000735600000,2
1713175012663634800,2
1713175024382738000,2
1713175036184911700,2
1713175047991931200,2
1713175059779004600,2
1713175071889207500,2
1713175083648320700,2
1713175095514395300,2
1713175107248355300,2
1713175119159846100,2
1713175131009370500,2
1713175142991001900,2
1713175154727003200,2
1713175166531096900,2
1713175178295622200,2
1713175190196527100,2
1713175202261529900,2
1713175214012776000,2
1713175226382949300,2
1713175238597509100,2
1713175250823568200,2
1713175263022243300,2
1713175275058411100,2
1713175286925414900,2
1713175298851724700,2
1713175310790663600,2
1713175322750177900,2
1713175334923681600,2
1713175346808926500,2
1713175358783487900,2
1713175370677489300,2
1713175382578728400,2
1713175394810766800,2
1713175406754914700,2
1713175418685455000,2
1713175430497640500,2
1713175442406752600,2
1713175454260279100,2
1713175466996934300,2
1713175478835067800,2
1713175490726125100,2
1713175502561026000,2
1713175514418061300,2
1713175526584334100,2
1713175538473256000,2
1713175550315291900,2
1713175562150614700,2
1713175574156846100,2
1713175586017841100,2
1713175598189074300,2
1713175609993778800,2
1713175621762350600,2
1713175633699988700,2
1713175645520720400,2
1713175657720346100,2
1713175669551936200,2
1713175681405494400,2
1713175693244535400,2
1713175705174798800,2
1713175717154733000,2
1713175729292068300,2
1713175741148987700,2
1713175752986262500,2
1713175764910349400,2
1713175776701192700,2
1713175788763167000,2
1713175800555907000,2
1713175812376079300,2
1713175824193771800,2
1713175835992158400,2
1713175847820573700,2
1713175859908610200,2
1713175871810405800,2
1713175883619330400,2
1713175895458235200,2
1713175907219630800,2
1713175919233240400,2
1713175931077383000,2
1713175942864507200,2
1713175954677623500,2
1713175966435990900,2
1713175978237028300,2
1713175990316186500,2
1713176002036306800,2
1713176013907283600,2
1713176025595655500,2
1713176037415779200,2
1713176049461876600,2
1713176061277674900,2
1713176073032773200,2
1713176084782444000,2
1713176096562576700,2
1713176108331753000,2
1713176120421591100,2
1713176132154223500,2
1713176143969223700,2
1713176155699056400,2
1713176167534134700,2
1713176179635323100,2
1713176191394189200,2
1713176203224180900,2
1713176214968745900,2
1713176226747995600,2
1713176238595439400,2
1713176250726035800,2
1713176262492873500,2
1713176274258203700,2
1713176286084297000,2
1713176297817366000,2
1713176309931421800,2
1713176321991775700,2
1713176333759984000,2
1713176345554622600,2
1713176357377181000,2
1713176369220747300,2
1713176381224953700,2
1713176393049896800,2
1713176404832045400,2
1713176416581093400,2
1713176428336227500,2
1713176440387755100,2
1713176452203667700,2
1713176464067922100,2
1713176475959439600,2
1713176487682743000,2
1713176499504483500,2
1713176511554682100,2
1713176523354284300,2
1713176535127905600,2
1713176546897316400,2
1713176558737140700,2
1713176570716964400,2
1713176582523040900,2
1713176594290039900,2
1713176606144305500,2
1713176617955396000,2
1713176629727781600,2
1713176641791952000,2
1713176653549901500,2
1713176665367998600,2
1713176677090469100,2
1713176688922415000,2
1713176700904495500,2
1713176712767503100,2
1713176724592333600,2
1713176736399854100,2
1713176748237126200,2
1713176759918205200,2
1713176772050290300,2
1713176783848927000,2
1713176795736831500,2
1713176807494264700,2
1713176819256994200,2
1713176831282180000,2
1713176843148117600,2
1713176854898668600,2
1713176866692848400,2
1713176878507846300,2
1713176890257576100,2
1713176902308663400,2
1713176914141802600,2
1713176925927372800,2
1713176937765419700,2
1713176949490443200,2
1713176961473273500,2
1713176973370568900,2
1713176985115900600,2
1713176996869503400,2
1713177008637225100,2
1713177020445147200,2
1713177032501819100,2
1713177044291132600,2
1713177056055474300,2
1713177067911938000,2
1713177079770541200,2
1713177091668341600,2
1713177103674509900,2
1713177115439862000,2
1713177127226991100,2
1713177138944020300,2
1713177150804108000,2
1713177163432596000,2
1713177175386029200,2
1713177187178362800,2
1713177199007110500,2
1713177210829787800,2
1713177222737085400,2
1713177234706754000,2
1713177246535754600,2
1713177258584992200,2
1713177270389156600,2
1713177282179311900,2
1713177294284115200,2
1713177306111332200,2
1713177318103142200,2
1713177329852453300,2
1713177341692452100,2
1713177353610764000,2
1713177365640852000,2
1713177377471775000,2
1713177389289840400,2
1713177401022361100,2
1713177412732993800,2
1713177424935443700,2
1713177436798575800,2
1713177448595305700,2
1713177460352413400,2
1713177472160983800,2
1713177484087042200,2
1713177495989559500,2
1713177507826677200,2
1713177519780761900,2
1713177531569597200,2
1713177543340945000,2
1713177555409042600,2
1713177567203374200,2
1713177578981560100,2
1713177590724077800,2
1713177602506699300,2
1713177614367909200,2
1713177626404155900,2
1713177638171285900,2
1713177649960017800,2
1713177661733818900,2
1713177673577374400,2
1713177685680977600,2
1713177697452504900,2
1713177709216601600,2
1713177721025450600,2
1713177732765631300,2
1713177744727925000,2
1713177756809600100,2
1713177768529607600,2
1713177780289534500,2
1713177792011358100,2
1713177803838358400,2
1713177815910935800,2
1713177827994598300,2
1713177839775114900,2
1713177851576898500,2
1713177863344281000,2
1713177875076651400,2
1713177887176848100,2
1713177898966030700,2
1713177910796843300,2
1713177922616970300,2
1713177934349771400,2
1713177946398380900,2
1713177958143907000,2
1713177970014525500,2
1713177981829963000,2
1713177993606289100,2
1713178005310039300,2
1713178017381313500,2
1713178029231396100,2
1713178041068216800,2
1713178052815779200,2
1713178064541233500,2
1713178076588158600,2
1713178088362160100,2
1713178100177297200,2
1713178112038197400,2
1713178123785790000,2
1713178135546308100,2
1713178147580834500,2
1713178159372420900,2
1713178171146073400,2
1713178182897609900,2
1713178194635797100,2
1713178206665359300,2
1713178218506222300,2
1713178230293350900,2
1713178242074526600,2
1713178253808227400,2
1713178265709663900,2
1713178277797751000,2
1713178289609449400,2
1713178301408021600,2
1713178313156918600,2
1713178324920965600,2
1713178336814823400,2
1713178348724959500,2
1713178360434034000,2
1713178372177646000,2
1713178384009682500,2
1713178395737724300,2
1713178407841455100,2
1713178419615509100,2
1713178431385392200,2
1713178443111432100,2
1713178454991481900,2
1713178466794311500,2
1713178478837962100,2
1713178490613058300,2
1713178502357179400,2
1713178514124116500,2
1713178525894033700,2
1713178537996122600,2
1713178549822184600,2
1713178561551254100,2
1713178573385758700,2
1713178585220554400,2
1713178597075605700,2
1713178609083407000,2
1713178620890965200,2
1713178632661672100,2
1713178644476082900,2
1713178656225406400,2
1713178668315585200,2
1713178680076358700,2
1713178691812356400,2
1713178703551295500,2
1713178715339794100,2
1713178727167369100,2
1713178739193898900,2
1713178750943051200,2
1713178762778701000,2
1713178774516783700,2
1713178786278866600,2
1713178798324912200,2
1713178810149814100,2
1713178822157636900,2
1713178833924717200,2
1713178845703929000,2
1713178857635502700,2
1713178870526017700,2
1713178882921675800,2
1713178894864213300,2
1713178906728212600,2
1713178918632178400,2
1713178930651334900,2
1713178942509034800,2
1713178954248845100,2
1713178965994233300,2
1713178977753852500,2
1713178989588182400,2
1713179001630696500,2
1713179013511237100,2
1713179025275396000,2
1713179037054759200,2
1713179048884776200,2
1713179060985484800,2
1713179072726483000,2
1713179084492042200,2
1713179096195617300,2
1713179107994177300,2
1713179119712176700,2
1713179131848219100,2
1713179143570132400,2
1713179155327523200,2
1713179167213821100,2
1713179178977892000,2
1713179191121881100,2
1713179202865496800,2
1713179214648706400,2
1713179226480097700,2
1713179238233671600,2
1713179250063312100,2
1713179262078813200,2
1713179273870690800,2
1713179285607402600,2
1713179297375483900,2
1713179309200704900,2
1713179321249321700,2
1713179332973357000,2
1713179344766437900,2
1713179356587544900,2
1713179368398086400,2
1713179380166375600,2
1713179392198928400,2
1713179404072482900,2
1713179415847103400,2
1713179427629107700,2
1713179439467060800,2
1713179451566588100,2
1713179463426014500,2
1713179475161362800,2
1713179487055425600,2
1713179498769062200,2
1713179510546191500,2
1713179522579547300,2
1713179534359199000,2
1713179546150394200,2
1713179557864823500,2
1713179569630472900,2
1713179581650368900,2
1713179593561932000,2
1713179605434352100,2
1713179617345800900,2
1713179629154888000,2
1713179640912876400,2
1713179653062025200,2
1713179664816621100,2
1713179676587973600,2
1713179688358540500,2
1713179700099044400,2
1713179712102570000,2
1713179724302374300,2
1713179736128241200,2
1713179747953477100,2
1713179759766475500,2
1713179771559665600,2
1713179783725792500,2
1713179795439297400,2
1713179807193136300,2
1713179819001233700,2
1713179830785404400,2
1713179842821390100,2
1713179854625619500,2
1713179866430665200,2
1713179878167604800,2
1713179889931615400,2
1713179901742138500,2
1713179913867224600,2
1713179925648310400,2
1713179937349597200,2
1713179949182634200,2
1713179960994161700,2
1713179973046807700,2
1713179984888038100,2
1713179996653077400,2
1713180008532317900,2
1713180020321893800,2
1713180032116558000,2
1713180044168077800,2
1713180055948699500,2
1713180067766299400,2
1713180079552717900,2
1713180091386994500,2
1713180103313548100,2
1713180115181591000,2
1713180126931414000,2
1713180138734460700,2
1713180150544451000,2
1713180162275543800,2
1713180174313403500,2
1713180186090438700,2
1713180197932130700,2
1713180209971003900,2
1713180221765611600,2
1713180233797078600,2
1713180245728644900,2
1713180257520831700,2
1713180269305833500,2
1713180281087743900,2
1713180292844663100,2
1713180304947768500,2
1713180316699650300,2
1713180328525758700,2
1713180340598797600,2
1713180352961546600,2
1713180365474725900,2
1713180377971805100,2
1713180389865328300,2
1713180401622173800,2
1713180413662173800,2
1713180425507213200,2
1713180437669714800,2
1713180449475127200,2
1713180461333220600,2
1713180473086449400,2
1713180484908029300,2
1713180496802422100,2
1713180508992432300,2
1713180520836805600,2
1713180532824853800,2
1713180544726346100,2
1713180556586458400,2
1713180568746084800,2
1713180580604278400,2
1713180592462493600,2
1713180604584540300,2
1713180616410414700,2
1713180628263496900,2
1713180640378098100,2
1713180652214235100,2
1713180664060425400,2
1713180675859993500,2
1713180687911623700,2
1713180700573758000,2
1713180712438897200,2
1713180724280724100,2
1713180736143857500,2
1713180747963491000,2
1713180759863012400,2
1713180772012771800,2
1713180783858349900,2
1713180795688350700,2
1713180807529372000,2
1713180819503236400,2
1713180832263958400,2
1713180844258281700,2
1713180856069088700,2
1713180867903205600,2
1713180879674264500,2
1713180891528966600,2
1713180903652625000,2
1713180915684757800,2
1713180927514814700,2
1713180939224598000,2
1713180951003598000,2
1713180963110557500,2
1713180974984794100,2
1713180986813779800,2
1713180998606714100,2
1713181010412431800,2
1713181022094524800,2
1713181034140789400,2
1713181045927554000,2
1713181057685155400,2
1713181069386134500,2
1713181081135179400,2
1713181093240899900,2
1713181104981565800,2
1713181116787117900,2
1713181128478671900,2
1713181140266198700,2
1713181152113721100,2
1713181164287759800,2
1713181176076965500,2
1713181187852310400,2
1713181199656403600,2
1713181211379448200,2
1713181223488542800,2
1713181235275568300,2
1713181247065295500,2
1713181258979189300,2
1713181269723332600,2
1713181280151620200,2
1713181290087145900,2
1713181299793788400,2
1713181309443788400,2
1713181319140350500,2
1713181328799451800,2
1713181338609005400,2
1713181348556182300,2
1713181358670649200,2
1713181370088765100,2
1713181381068670000,2
1713181391293295400,2
1713181401289251500,2
1713181411049773100,2
1713181421373850100,2
1713181431136416100,2
1713181440886221500,2
1713181450611334900,2
1713181460379335800,2
1713181470093355900,2
1713181480005388900,2
1713181489833082600,2
1713181499532121500,2
1713181509239270600,2
1713181518969268100,2
1713181528687104900,2
1713181538432796400,2
1713181548453085800,2
1713181558195920300,2
1713181567915474600,2
1713181577632397700,2
1713181587379520800,2
1713181597122324800,2
1713181607055939500,2
1713181617039469300,2
1713181626773798900,2
1713181636494389700,2
1713181646200280600,2
1713181655929801200,2
1713181665623241400,2
1713181675538577300,2
1713181685335134700,2
1713181695074427400,2
1713181704782459000,2
1713181714534085700,2
1713181724254154900,2
1713181733937729800,2
1713181743969799200,2
1713181753676088800,2
1713181763393607000,2
1713181773148193800,2
1713181782861732900,2
1713181792568822300,2
1713181802302935100,2
1713181812282036700,2
1713181821976499200,2
1713181831695194500,2
1713181841409232900,2
1713181851110350900,2
1713181860866863100,2
1713181870905419500,2
1713181880656451300,2
1713181890496387700,2
1713181900230967800,2
1713181909929458600,2
1713181919643983000,2
1713181929313972000,2
1713181939335345500,2
1713181949034381600,2
1713181958728934700,2
1713181968420442500,2
1713181978157137300,2
1713181987856531800,2
1713181997689597500,2
1713182007578625800,2
1713182017372737500,2
1713182027071812700,2
1713182036766879300,2
1713182046480505100,2
1713182056241195300,2
1713182066206561400,2
1713182075929950600,2
1713182085637020600,2
1713182095372246900,2
1713182105099034900,2
1713182114847113000,2
1713182124543143100,2
1713182134566372300,2
1713182144379154200,2
1713182154055978000,2
1713182163794511600,2
1713182173527679800,2
1713182183253714200,2
1713182193204709800,2
1713182203011307800,2
1713182212692346600,2
1713182222409468900,2
1713182232174750000,2
1713182241914084400,2
1713182251589677300,2
1713182261573716400,2
1713182271265451500,2
1713182281013421500,2
1713182290724322200,2
1713182300430441500,2
1713182310158739000,2
1713182319929376300,2
1713182330430315100,2
1713182340686427000,2
1713182350438640000,2
1713182360177188000,2
1713182369989733800,2
1713182379848726100,2
1713182390028482200,2
1713182399827538400,2
1713182409590754600,2
1713182419343066400,2
1713182429075645500,2
1713182438826393500,2
1713182448639964300,2
