397231.906,157912.312,750000.062,750000.062,750000.062,253340.141,418364.312,58621.117,0.047,1.004,-0.028,-1.984,1.923,-0.122,20.000,36.000,1.000
390634.219,163262.328,750000.062,750000.062,750000.062,253182.062,409026.938,67653.727,0.046,1.005,-0.028,-2.014,1.801,-0.122,20.000,37.000,1.000
384447.344,167965.953,750000.062,750000.062,750000.062,252905.703,400167.688,75843.766,0.047,1.003,-0.027,-2.014,1.526,-0.214,20.000,38.000,1.000
378781.812,172854.453,750000.062,750000.062,750000.062,252697.391,392164.312,83541.523,0.046,1.004,-0.028,-2.075,1.404,-0.305,20.000,39.000,1.000
373548.094,177840.500,750000.062,750000.062,750000.062,252519.109,384947.938,90869.320,0.049,1.002,-0.029,-2.014,1.129,-0.305,20.000,40.000,1.000
368512.875,182092.703,750000.062,750000.062,750000.062,252161.219,378020.844,97614.453,0.047,1.002,-0.027,-1.770,1.007,-0.214,20.000,41.000,1.000
363635.000,185410.766,750000.062,750000.062,750000.062,251611.625,371196.594,103688.320,0.049,0.999,-0.028,-1.770,0.854,-0.122,20.000,42.000,1.000
359043.688,188308.359,750000.062,750000.062,750000.062,251022.984,364656.938,109218.766,0.051,0.999,-0.027,-1.709,0.610,-0.183,20.000,43.000,1.000
354842.375,191541.500,750000.062,750000.062,748182.812,250547.328,358765.469,114489.039,0.052,0.999,-0.026,-1.648,0.458,-0.183,20.000,44.000,1.000
350947.781,194991.172,750000.062,750000.062,735954.000,250143.297,353475.969,119595.695,0.049,0.999,-0.028,-1.526,0.366,-0.153,20.000,45.000,1.000
347168.031,197889.656,750000.062,750000.062,724145.062,249617.859,348349.188,124330.336,0.050,1.000,-0.029,-1.373,0.336,-0.092,20.000,46.000,1.000
343466.656,200017.094,750000.062,750000.062,712278.000,248948.641,343207.750,128583.156,0.051,0.999,-0.030,-1.190,0.092,-0.031,20.000,47.000,1.000
339963.000,201834.391,750000.062,750000.062,700614.375,248265.219,338225.438,132442.672,0.052,1.000,-0.029,-1.190,-0.031,0.092,20.000,48.000,1.000
336778.562,204068.938,750000.062,750000.062,689978.625,247728.062,333778.344,136189.188,0.052,1.001,-0.033,-1.099,-0.122,0.214,20.000,49.000,1.000
333838.875,206596.734,750000.062,750000.062,680398.375,247288.891,329829.781,139897.875,0.050,1.000,-0.032,-1.007,-0.244,0.183,20.000,50.000,1.000
330937.531,208664.906,750000.062,750000.062,671075.750,246746.281,325953.094,143351.406,0.052,1.001,-0.035,-1.038,-0.458,0.214,20.000,51.000,1.000
328067.219,210057.766,750000.062,750000.062,661551.875,246080.828,321985.312,146432.453,0.052,1.002,-0.030,-0.946,-0.519,0.275,20.000,52.000,1.000
